Date,alpha,beta,rho,sigma,Duration
8/28/2015,1.247363806,0.5,-0.891369746,2.957736854,85
8/31/2015,1.158003545,0.5,-1,3.169149368,82
9/1/2015,1.693494133,0.5,-0.684704989,2.821371792,81
9/2/2015,1.086941911,0.5,-1,3.103724603,80
9/3/2015,1.623580075,0.5,-0.533256233,2.922207523,79
9/4/2015,1.616441752,0.5,-0.784529655,2.767419092,78
9/8/2015,1.696796,0.5,-0.79226545,2.879304939,74
9/9/2015,1.545560289,0.5,-0.846261161,3.069258707,73
9/10/2015,0.588456582,0.5,-1,3.009276996,101
9/11/2015,0.496688089,0.5,-1,2.945721187,100
9/14/2015,0.589018637,0.5,-1,3.027993805,97
9/15/2015,0.75974053,0.5,-1,2.762670577,96
9/16/2015,0.770206857,0.5,-1,2.586285852,95
9/17/2015,0.442083555,0.5,-0.203335071,2.679693221,94
9/18/2015,0.870561214,0.5,-1,2.528822884,93
9/21/2015,0.876369241,0.5,-0.978772126,2.664202355,90
9/22/2015,1.323096189,0.5,-0.786692013,2.708022218,89
9/23/2015,1.307006495,0.5,-0.9197698,2.672902643,88
9/24/2015,0.769298687,0.5,-1,2.886652644,87
9/25/2015,1.299797003,0.5,-0.846407271,2.818986188,86
9/28/2015,1.579967126,0.5,-0.524663059,2.943236368,83
9/29/2015,1.17529661,0.5,-0.961037152,3.084091499,82
9/30/2015,1.368147866,0.5,-0.892410657,2.89510079,81
10/1/2015,1.298515122,0.5,-0.889965402,2.807907344,80
10/2/2015,0.760909687,0.5,-1,2.728526348,79
10/5/2015,0.963060163,0.5,-0.6631457,2.564327278,76
10/6/2015,1.29699981,0.5,-0.676319898,2.503514681,75
10/7/2015,1.005835636,0.5,-1,2.498437204,74
10/8/2015,0.862504033,0.5,-1,2.418308564,73
10/9/2015,1.477700718,0.5,-0.931373498,2.248422763,84
10/12/2015,1.58058038,0.5,-0.856712863,2.17979358,81
10/13/2015,1.402173252,0.5,-1,2.296957428,80
10/14/2015,1.476978679,0.5,-0.934312802,2.352873036,79
10/15/2015,1.648367955,0.5,-0.81848156,2.099338768,78
10/16/2015,1.513693986,0.5,-1,2.142596854,77
10/19/2015,1.557405272,0.5,-1,2.001067146,74
10/20/2015,1.687563288,0.5,-0.876868169,2.011776393,73
10/21/2015,1.518432374,0.5,-0.860568547,2.196611901,87
10/22/2015,0.763173992,0.5,-1,2.018691831,86
10/23/2015,1.064819319,0.5,-0.532743462,2.114334318,85
10/26/2015,0.590276178,0.5,-1,2.230354696,82
10/27/2015,1.626965512,0.5,-0.83530683,2.060187034,81
10/28/2015,1.097854601,0.5,-1,2.088823499,80
10/29/2015,0.704459978,0.5,-0.669367299,2.2997456,79
10/30/2015,1.696538883,0.5,-0.748204032,2.037450503,78
11/2/2015,0.71457484,0.5,-1,2.156382359,75
11/3/2015,1.87839971,0.5,-0.610191712,1.899358409,74
11/4/2015,0.666968548,0.5,-0.979931696,2.348079842,73
11/5/2015,1.651926322,0.5,-0.895561915,2.054023043,107
11/6/2015,1.781390467,0.5,-0.784972997,1.929686089,106
11/9/2015,1.318809649,0.5,-1,2.200986291,103
11/10/2015,1.397693942,0.5,-1,2.174153457,102
11/11/2015,1.556982387,0.5,-0.92287987,2.154231206,101
11/12/2015,1.410009841,0.5,-0.919642842,2.356007112,100
11/13/2015,1.280404842,0.5,-1,2.560167611,99
11/16/2015,1.01002895,0.5,-1,2.327378552,96
11/17/2015,1.447052672,0.5,-0.887517177,2.369348651,95
11/18/2015,1.103440739,0.5,-1,2.190645206,94
11/19/2015,1.740528659,0.5,-0.817915256,2.184260249,93
11/20/2015,1.316185002,0.5,-0.887757348,2.097446643,92
11/23/2015,1.028215462,0.5,-1,2.129321024,89
11/24/2015,0.985847748,0.5,-1,2.097695774,88
11/25/2015,1.044333162,0.5,-1,2.092048156,87
11/27/2015,1.53638966,0.5,-1,2.132238247,85
11/30/2015,1.260575783,0.5,-0.990857946,2.177207451,82
12/1/2015,1.223666855,0.5,-1,2.073867941,81
12/2/2015,1.646830419,0.5,-0.841468034,2.086099195,80
12/3/2015,1.571993074,0.5,-0.862392645,2.305876452,79
12/4/2015,1.491400432,0.5,-0.826153745,2.02059394,78
12/7/2015,1.611992774,0.5,-0.822400305,2.099141795,75
12/8/2015,1.71183249,0.5,-0.844078922,2.197783409,74
12/9/2015,2.112149512,0.5,-0.348804174,2.089236793,73
12/10/2015,1.309055418,0.5,-0.97380574,2.496781733,100
12/11/2015,1.340404846,0.5,-0.954987406,2.813214564,99
12/14/2015,1.330311866,0.5,-0.883500757,2.6265371,96
12/15/2015,0.833164055,0.5,-1,2.600834301,95
12/16/2015,0.682489728,0.5,-1,2.477210819,94
12/17/2015,1.506587993,0.5,-0.851241292,2.385521693,93
12/18/2015,1.261102162,0.5,-0.949845748,2.671148121,92
12/21/2015,1.278925876,0.5,-0.83160844,2.523646486,89
12/22/2015,0.862685479,0.5,-0.923012513,2.498229883,88
12/23/2015,1.577790874,0.5,-0.767729347,1.970288021,87
12/24/2015,1.016279004,0.5,-1,2.12230834,86
12/28/2015,1.357355003,0.5,-0.780179057,2.305939212,82
12/29/2015,1.14950507,0.5,-0.883082654,2.295375678,81
12/30/2015,1.419660606,0.5,-0.941449932,2.336093789,80
12/31/2015,1.295945922,0.5,-0.944200227,2.411093622,79
1/4/2016,1.599535163,0.5,-0.801208877,2.531980534,75
1/5/2016,1.349160904,0.5,-0.927743653,2.521281536,74
1/6/2016,1.751436238,0.5,-0.762806569,2.231650997,73
1/7/2016,1.187625781,0.5,-1,2.956668821,85
1/8/2016,1.358537044,0.5,-0.883489509,2.978202887,84
1/11/2016,1.241928,0.5,-0.958128055,2.889678077,81
1/12/2016,1.327588151,0.5,-0.90354211,2.70638306,80
1/13/2016,1.375524469,0.5,-0.863160947,2.88669456,79
1/14/2016,1.336846126,0.5,-0.918033663,2.827922836,78
1/15/2016,1.453926408,0.5,-0.864069687,2.959483471,77
1/19/2016,1.487482478,0.5,-0.885410014,2.960644021,73
1/20/2016,1.156841596,0.5,-0.945930611,3.105456174,87
1/21/2016,1.067608481,0.5,-0.965154163,3.062746741,86
1/22/2016,1.16032945,0.5,-0.907887762,2.582165719,85
1/25/2016,1.38051455,0.5,-0.86933906,2.90512132,82
1/26/2016,2.18102391,0.5,-0.634912224,2.287092648,81
1/27/2016,1.356906537,0.5,-0.885068242,2.892217196,80
1/28/2016,1.33666351,0.5,-0.916140824,2.793767312,79
1/29/2016,1.291591484,0.5,-0.919934269,2.322121544,78
2/1/2016,1.384031686,0.5,-0.858246672,2.574078493,75
2/2/2016,1.273906719,0.5,-0.934011632,2.797532694,74
2/3/2016,1.439256454,0.5,-0.893326505,2.74861552,73
2/4/2016,1.083079187,0.5,-0.936730835,2.82884301,107
2/5/2016,1.018645513,0.5,-0.971723567,2.953935193,106
2/8/2016,0.952621863,0.5,-0.994795161,3.117746168,103
2/9/2016,0.85395461,0.5,-1,3.153587479,102
2/10/2016,0.979977785,0.5,-1,3.156994198,101
2/11/2016,1.009594141,0.5,-0.983066329,3.302388403,100
2/12/2016,0.860070921,0.5,-1,3.129525422,99
2/16/2016,2.124381787,0.5,-0.775959282,2.437184788,95
2/17/2016,0.900677749,0.5,-1,2.856916399,94
2/18/2016,1.104612648,0.5,-1,2.801839691,93
2/19/2016,1.686641809,0.5,-0.863167595,2.265967114,92
2/22/2016,1.451863922,0.5,-0.891763162,2.492460854,89
2/23/2016,1.284085798,0.5,-1,2.730734058,88
2/24/2016,1.348046276,0.5,-0.889850716,2.66624139,87
2/25/2016,1.298291583,0.5,-1,2.528308747,86
2/26/2016,1.249322049,0.5,-1,2.598015165,85
2/29/2016,1.283673899,0.5,-0.906477176,2.645209805,82
3/1/2016,1.310494467,0.5,-0.983337138,2.406657266,81
3/2/2016,1.405052082,0.5,-0.912455399,2.30260821,80
3/3/2016,1.338076649,0.5,-1,2.267732701,79
3/4/2016,1.433979838,0.5,-0.895548734,2.247470559,78
3/7/2016,2.126472905,0.5,-0.718186576,1.786339282,75
3/8/2016,1.243490192,0.5,-1,2.169933722,74
3/9/2016,1.649047625,0.5,-0.831434734,2.193792404,73
3/10/2016,1.28866607,0.5,-1,2.4829089,100
3/11/2016,1.012191793,0.5,-1,2.394599416,99
3/14/2016,1.395372263,0.5,-0.907578351,2.282347652,96
3/15/2016,1.417037636,0.5,-0.887331522,2.28045285,95
3/16/2016,1.169960606,0.5,-0.998443485,2.071668127,94
3/17/2016,1.466260095,0.5,-0.25014631,1.85454021,93
3/18/2016,1.027749255,0.5,-0.694557969,2.021602932,92
3/21/2016,0.773499852,0.5,-1,2.190179629,89
3/22/2016,1.654288958,0.5,-0.72267475,1.817889179,88
3/23/2016,0.962964241,0.5,-0.973738402,2.29199873,87
3/24/2016,0.891157948,0.5,-1,2.132566996,86
3/28/2016,0.777041364,0.5,-1,2.16025721,82
3/29/2016,0.919359131,0.5,-1,2.004413715,81
3/30/2016,1.740448069,0.5,-0.725250986,1.786137992,80
3/31/2016,1.171175088,0.5,-1,2.014276015,79
4/1/2016,0.991375052,0.5,-1,2.055314711,78
4/4/2016,0.8933228,0.5,-1,2.141049871,75
4/5/2016,1.230788022,0.5,-0.714311129,1.995877733,74
4/6/2016,1.630956533,0.5,-0.83333679,2.000644224,73
4/7/2016,1.319633381,0.5,-1,2.278898327,85
4/8/2016,1.340719376,0.5,-1,2.218493605,84
4/11/2016,1.575541653,0.5,-0.866969351,2.219200318,81
4/12/2016,1.007735839,0.5,-1,2.154300515,80
4/13/2016,1.135428495,0.5,-1,2.040928906,79
4/14/2016,1.724766261,0.5,-0.784904721,1.961964135,78
4/15/2016,2.064543207,0.5,-0.648762593,1.83435736,77
4/18/2016,1.437173511,0.5,-0.746878514,1.920914609,74
4/19/2016,1.827996492,0.5,-0.664946532,1.827077699,73
4/20/2016,1.668690885,0.5,-0.688595653,1.830230789,87
4/21/2016,1.556876258,0.5,-0.758784242,1.957956154,86
4/22/2016,1.706903318,0.5,-0.652278834,1.885453875,85
4/25/2016,1.768042352,0.5,-0.627868735,1.937400415,82
4/26/2016,1.67119327,0.5,-0.764948286,1.950253249,81
4/27/2016,1.708259138,0.5,-0.643709772,1.894516862,80
4/28/2016,1.601336121,0.5,-0.767455941,2.031385903,79
4/29/2016,1.578781513,0.5,-0.888899821,2.120692126,78
5/2/2016,1.649008697,0.5,-0.845553315,2.011445867,75
5/3/2016,1.5763979,0.5,-0.890642352,2.128895157,74
5/4/2016,0.931410038,0.5,-0.949704365,2.319214558,73
5/5/2016,1.466086428,0.5,-0.815174141,2.212522029,107
5/6/2016,1.319453834,0.5,-0.98555987,2.210734155,106
5/9/2016,1.253400441,0.5,-1,2.185406591,103
5/10/2016,1.329409474,0.5,-1,2.086695697,102
5/11/2016,1.604674545,0.5,-0.812246164,2.043909891,101
5/12/2016,1.344152504,0.5,-0.99631296,2.138032364,100
5/13/2016,1.238018956,0.5,-0.961879235,2.220402267,99
5/16/2016,1.324978855,0.5,-0.970230827,2.13980227,96
5/17/2016,1.267221205,0.5,-1,2.224534055,95
5/18/2016,1.304679098,0.5,-1,2.244331261,94
5/19/2016,1.269348692,0.5,-1,2.267159972,93
5/20/2016,1.340597317,0.5,-0.940180018,2.147409859,92
5/23/2016,1.378821839,0.5,-0.912661338,2.1356698,89
5/24/2016,1.461656088,0.5,-0.86447613,1.976759528,88
5/25/2016,1.603971717,0.5,-0.79708511,1.876645241,87
5/26/2016,1.580762103,0.5,-0.7986433,1.858087768,86
5/27/2016,1.616238385,0.5,-0.803702868,1.797684396,85
5/31/2016,1.59893068,0.5,-0.798690941,1.881502356,81
6/1/2016,1.642262991,0.5,-0.808331622,1.845510552,80
6/2/2016,1.662533848,0.5,-0.827949185,1.796420959,79
6/3/2016,1.231284155,0.5,-1,1.896814476,78
6/6/2016,1.746083882,0.5,-0.775737795,1.763462459,75
6/7/2016,1.780070217,0.5,-0.781081891,1.77527459,74
6/8/2016,1.84689421,0.5,-0.706429939,1.782620915,73
6/9/2016,1.473300387,0.5,-0.864681748,2.018704759,100
6/10/2016,2.003044046,0.5,-0.167245973,2.044170372,99
6/13/2016,1.479219843,0.5,-0.928977878,2.537861678,96
6/14/2016,1.52078651,0.5,-0.892437361,2.461318763,95
6/15/2016,1.520194553,0.5,-0.952586697,2.446667306,94
6/16/2016,2.109813786,0.5,-0.094545007,2.141384794,93
6/17/2016,1.456589779,0.5,-0.909727409,2.409529387,92
6/20/2016,1.603515539,0.5,-0.8053458,2.248446107,89
6/21/2016,1.526714119,0.5,-0.888876189,2.272417551,88
6/22/2016,1.592816718,0.5,-0.836397677,2.396778232,87
6/23/2016,1.672757073,0.5,-0.81525561,2.072589958,86
6/24/2016,1.455434413,0.5,-0.690752656,2.351480099,85
6/27/2016,1.669442439,0.5,-0.779088633,2.471812923,82
6/28/2016,1.562968392,0.5,-0.854385199,2.336903368,81
6/29/2016,1.543489897,0.5,-0.867744398,2.199509227,80
6/30/2016,1.650195561,0.5,-0.804559422,2.073628705,79
7/1/2016,1.67082582,0.5,-0.823500255,1.976896751,78
7/5/2016,1.617127382,0.5,-0.870887415,2.112681517,74
7/6/2016,1.027451398,0.5,-1,2.207794866,73
7/7/2016,1.476844319,0.5,-1,2.102837478,86
7/8/2016,1.770243665,0.5,-0.747334139,1.841402285,85
7/11/2016,1.777940188,0.5,-0.689499436,1.853808792,82
7/12/2016,1.852597507,0.5,-0.631147103,1.773444166,81
7/13/2016,1.990682685,0.5,-0.487313844,1.74420132,80
7/14/2016,1.913754422,0.5,-0.556833657,1.750048519,79
7/15/2016,1.777087118,0.5,-0.75631095,1.808368662,78
7/18/2016,1.833720909,0.5,-0.70558127,1.791751148,75
7/19/2016,2.003856203,0.5,-0.328500662,1.814057933,74
7/20/2016,1.757986981,0.5,-0.807105386,1.772346386,73
7/21/2016,1.670881037,0.5,-0.733089078,1.827511018,93
7/22/2016,1.769250809,0.5,-0.683340398,1.75849652,92
7/25/2016,1.692994301,0.5,-0.730164398,1.842535775,89
7/26/2016,1.673131237,0.5,-0.717535267,1.84976406,88
7/27/2016,1.663709341,0.5,-0.714160378,1.793942934,87
7/28/2016,1.719000425,0.5,-0.658042049,1.731517803,86
7/29/2016,1.632025045,0.5,-0.786106045,1.758298474,85
8/1/2016,1.781020111,0.5,-0.633315859,1.723913386,82
8/2/2016,1.22492921,0.5,-1,2.01947951,81
8/3/2016,1.837761054,0.5,-0.661478566,1.757771183,80
8/4/2016,1.20791138,0.5,-1,1.900602817,79
8/5/2016,1.789947079,0.5,-0.59232494,1.617978054,78
8/8/2016,1.093412616,0.5,-0.973047627,1.876534279,75
8/9/2016,1.117543888,0.5,-1,1.847715156,74
8/10/2016,1.886480562,0.5,-0.689242674,1.679289534,73
8/11/2016,1.591062592,0.5,-0.718821606,1.785661372,100
8/12/2016,1.618556399,0.5,-0.729710999,1.774136101,99
8/15/2016,0.971528803,0.5,-0.961063511,2.006550217,96
8/16/2016,1.024117754,0.5,-1,2.011392105,95
8/17/2016,0.899835362,0.5,-1,1.997978543,94
8/18/2016,0.776993658,0.5,-1,1.939013732,93
8/19/2016,1.039777002,0.5,-0.844090369,1.889134861,92
8/22/2016,1.576379358,0.5,-0.806420388,1.788161665,89
8/23/2016,1.361179778,0.5,-0.866494567,1.875033357,88
8/24/2016,1.668941146,0.5,-0.736472038,1.834313807,87
8/25/2016,1.6017439,0.5,-0.824537887,1.868473658,86
8/26/2016,1.658218507,0.5,-0.748375908,1.858317144,85
8/29/2016,1.669960433,0.5,-0.855977699,1.802039779,82
8/30/2016,1.473183447,0.5,-0.864066017,1.834935011,81
8/31/2016,1.372468221,0.5,-0.951794515,1.911814155,80
9/1/2016,1.627793557,0.5,-0.73046927,1.850714169,79
9/2/2016,1.068005587,0.5,-1,1.89535695,78
9/6/2016,1.73152878,0.5,-0.783471931,1.705229366,74
9/7/2016,1.804907099,0.5,-0.772730362,1.669611125,73
9/8/2016,1.462653138,0.5,-0.149318799,1.955206184,100
9/9/2016,1.494904243,0.5,-0.282061232,2.268875623,99
9/12/2016,1.449294598,0.5,-0.843707709,2.088695893,96
9/13/2016,1.026069841,0.5,-1,2.336109598,95
9/14/2016,2.129686262,0.5,-0.072047039,2.091022747,94
9/15/2016,1.389862177,0.5,0,2.120464478,93
9/16/2016,1.220273801,0.5,-0.884088169,2.243021999,92
9/19/2016,1.872175328,0.5,-0.250130188,2.033585207,89
9/20/2016,1.908120314,0.5,-0.294079322,2.060754373,88
9/21/2016,0.746507671,0.5,-1,2.266302135,87
9/22/2016,1.509113871,0.5,-0.777577346,1.845693275,86
9/23/2016,1.004190217,0.5,-1,2.015445587,85
9/26/2016,1.424921463,0.5,-0.889253644,2.15334783,82
9/27/2016,1.497314482,0.5,-0.840328656,2.017787191,81
9/28/2016,1.171944604,0.5,-0.892102556,1.931590382,80
9/29/2016,2.818938765,0.5,-0.355944513,1.56036974,79
9/30/2016,1.054640071,0.5,-0.387162788,2.027086107,78
10/3/2016,2.473212001,0.5,-0.266255546,1.684211973,75
10/4/2016,2.72233058,0.5,-0.198503039,1.452834793,74
10/5/2016,0.991433452,0.5,-0.881090455,2.006811228,73
10/6/2016,1.611851279,0.5,-0.779288755,1.896859752,86
10/7/2016,1.630299064,0.5,-0.89279623,1.965801993,85
10/10/2016,1.56335303,0.5,-1,1.893760418,82
10/11/2016,1.410291992,0.5,-1,2.084365437,81
10/12/2016,1.485084105,0.5,-0.953543714,2.081457031,80
10/13/2016,1.59894623,0.5,-0.84632456,2.123619207,79
10/14/2016,2.434596231,0.5,-0.437697545,1.865538538,78
10/17/2016,1.482457475,0.5,-0.939459812,2.138320228,75
10/18/2016,1.46012198,0.5,-0.974582835,2.100925364,74
10/19/2016,1.663992642,0.5,-0.855338666,1.969689871,73
10/20/2016,0.877973237,0.5,-1,2.038765635,93
10/21/2016,1.427537053,0.5,-0.855804908,1.879665342,92
10/24/2016,0.831463876,0.5,-1,1.985673215,89
10/25/2016,0.957608107,0.5,-1,1.995007009,88
10/26/2016,1.747792473,0.5,-0.758081778,1.868069872,87
10/27/2016,1.510129394,0.5,-0.854907889,1.99089162,86
10/28/2016,0.49948942,0.5,-1,2.205706862,85
10/31/2016,1.074460182,0.5,-1,2.189640576,82
11/1/2016,0.774530155,0.5,-1,2.308072924,81
11/2/2016,0.738117271,0.5,-1,2.182256872,80
11/3/2016,0.818379434,0.5,-1,2.475202866,79
11/4/2016,0.725161724,0.5,-1,2.523427166,78
11/7/2016,0.796609458,0.5,-0.365728583,2.348267699,75
11/8/2016,0.932516384,0.5,-1,2.231065428,74
11/9/2016,1.942011513,0.5,-0.68277246,1.77435929,73
11/10/2016,1.501138352,0.5,-0.863756909,1.949380477,100
11/11/2016,1.518679491,0.5,-0.70069041,1.91976646,99
11/14/2016,1.398165628,0.5,-0.199408241,2.067127802,96
11/15/2016,1.669685501,0.5,-0.630445845,1.812218525,95
11/16/2016,1.618507495,0.5,-0.689531518,1.842434045,94
11/17/2016,1.702446598,0.5,-0.609428367,1.786152045,93
11/18/2016,1.624119131,0.5,-0.726982354,1.815318685,92
11/21/2016,1.828463691,0.5,-0.115725884,1.571585321,89
11/22/2016,1.594920871,0.5,-0.188639907,1.775737223,88
11/23/2016,1.415120984,0.5,-0.656551484,1.742795823,87
11/25/2016,1.292158359,0.5,-0.543792803,1.750185999,85
11/28/2016,1.694465235,0.5,-0.675757665,1.785642169,82
11/29/2016,1.288868965,0.5,-0.771822182,1.846965322,81
11/30/2016,1.809331302,0.5,-0.623754728,1.772637835,80
12/1/2016,1.722398269,0.5,-0.375121853,1.864643008,79
12/2/2016,1.824975086,0.5,-0.618319443,1.836887197,78
12/5/2016,1.42411318,0.5,-0.680023303,1.799464782,75
12/6/2016,1.095618687,0.5,-0.956941949,1.845614351,74
12/7/2016,2.102659504,0.5,-0.30366576,1.602349238,73
12/8/2016,1.794379501,0.5,-0.121831817,1.835379701,100
12/9/2016,1.518443292,0.5,0,1.939794881,99
12/12/2016,2.34595606,0.5,0,1.640223098,96
12/13/2016,1.50742119,0.5,-0.181065858,1.965356593,95
12/14/2016,2.591430292,0.5,0,1.602924291,94
12/15/2016,1.755444594,0.5,0,1.74537224,93
12/16/2016,0.962411912,0.5,-0.879732957,2.041933341,92
12/19/2016,1.554962717,0.5,-0.296656625,1.919061683,89
12/20/2016,2.002295215,0.5,-0.24521479,1.694976793,88
12/21/2016,1.565398976,0.5,-0.609356993,1.823939351,87
12/22/2016,0.666165482,0.5,-1,2.055454953,86
12/23/2016,0.621401605,0.5,-1,2.073556129,85
12/27/2016,1.707458341,0.5,-0.596276868,1.825605108,81
12/28/2016,2.790520288,0.5,-0.101273099,1.55720586,80
12/29/2016,2.677674592,0.5,-0.34775709,1.57286609,79
12/30/2016,2.42499102,0.5,-0.204101953,1.711692904,78
1/3/2017,1.022443789,0.5,-0.63829334,2.120094557,74
1/4/2017,1.766092038,0.5,-0.132388651,1.805336772,73
1/5/2017,1.653586829,0.5,-0.792155827,1.746930155,86
1/6/2017,1.583320788,0.5,-0.730686308,1.761069808,85
1/9/2017,1.332546599,0.5,-0.80490094,1.875029258,82
1/10/2017,1.810521646,0.5,-0.675352944,1.711792536,81
1/11/2017,1.641843255,0.5,-0.684283049,1.745947853,80
1/12/2017,1.883246019,0.5,-0.417822657,1.68162535,79
1/13/2017,1.59402928,0.5,-1,1.757223579,78
1/17/2017,1.904660571,0.5,-0.657667459,1.707776589,74
1/18/2017,1.848692071,0.5,-0.998750857,1.717149024,73
1/19/2017,1.113424751,0.5,-0.577367051,1.899056747,93
1/20/2017,0.598619493,0.5,-1,1.83295524,92
1/23/2017,0.788405848,0.5,-1,1.867070798,89
1/24/2017,1.218529045,0.5,-1,1.781637359,88
1/25/2017,1.364693879,0.5,-0.866985611,1.711615005,87
1/26/2017,1.30920341,0.5,-0.735930985,1.701831146,86
1/27/2017,0.752186732,0.5,-1,1.772724224,85
1/30/2017,1.331086016,0.5,-1,1.834027999,82
1/31/2017,0.741469487,0.5,-1,1.884679717,81
2/1/2017,0.713254945,0.5,-0.889316414,1.9968691,80
2/2/2017,1.649614629,0.5,-0.715824882,1.655245129,79
2/3/2017,0.641571327,0.5,-0.896489071,1.865962133,78
2/6/2017,1.074296484,0.5,-1,1.741042651,75
2/7/2017,1.230401403,0.5,-1,1.749047838,74
2/8/2017,1.54638112,0.5,-0.8058258,1.686338983,73
2/9/2017,0.906596941,0.5,-1,1.893396584,100
2/10/2017,1.810900554,0.5,-0.453716658,1.678888881,99
2/13/2017,1.196287994,0.5,-0.977287647,1.771215869,96
2/14/2017,1.094161153,0.5,-1,1.665656578,95
2/15/2017,0.934016683,0.5,-1,1.780449758,94
2/16/2017,0.716740912,0.5,-1,1.72708235,93
2/17/2017,1.038512877,0.5,-1,1.759457442,92
2/21/2017,1.057426031,0.5,-0.921232157,1.83097948,88
2/22/2017,1.652524739,0.5,-0.67265484,1.710741282,87
2/23/2017,1.534168846,0.5,-0.75307959,1.805437528,86
2/24/2017,0.796321694,0.5,-1,1.989798929,85
2/27/2017,1.603496683,0.5,-0.636671493,1.759001953,82
2/28/2017,0.899660238,0.5,-1,2.049449446,81
3/1/2017,0.733481485,0.5,-0.820101861,2.07127264,80
3/2/2017,1.636392853,0.5,-0.607444609,1.768465729,79
3/3/2017,1.162953114,0.5,-0.861754999,1.812087041,78
3/6/2017,0.901797161,0.5,-1,1.841638782,75
3/7/2017,1.30515244,0.5,-0.79749789,1.740537171,74
3/8/2017,1.783231972,0.5,-0.681231911,1.679495687,73
3/9/2017,0.84182009,0.5,-0.983020939,2.114044586,100
3/10/2017,0.918601343,0.5,-0.867079407,1.932072823,99
3/13/2017,0.66687937,0.5,-1,1.982852895,96
3/14/2017,1.147726666,0.5,-0.87739887,1.937800157,95
3/15/2017,0.725446653,0.5,-1,1.97637946,94
3/16/2017,0.416853398,0.5,-0.460928507,2.113668654,93
3/17/2017,1.594075116,0.5,-0.664488914,1.743264745,92
3/20/2017,1.837291985,0.5,-0.372524827,1.68342081,89
3/21/2017,1.004928214,0.5,-1,2.02949696,88
3/22/2017,1.546300713,0.5,-0.747812025,1.845795113,87
3/23/2017,1.552435783,0.5,-0.766365052,1.879998632,86
3/24/2017,1.625665148,0.5,-0.743905981,1.840654962,85
3/27/2017,1.63884249,0.5,-0.710864376,1.776457388,82
3/28/2017,1.126696729,0.5,-0.958414186,1.87347977,81
3/29/2017,1.201114145,0.5,-0.890763379,1.831211575,80
3/30/2017,1.792255761,0.5,-0.631353942,1.606203846,79
3/31/2017,1.807422264,0.5,-0.532711653,1.581156052,78
4/3/2017,1.864054593,0.5,-0.583954783,1.646608186,75
4/4/2017,1.068315646,0.5,-0.956389135,1.797426645,74
4/5/2017,1.885429273,0.5,-0.56930138,1.685815638,73
4/6/2017,1.691676214,0.5,-0.631672934,1.694986666,86
4/7/2017,1.708224818,0.5,-0.757669123,1.715933156,85
4/10/2017,1.152148896,0.5,-1,1.938450707,82
4/11/2017,1.635706312,0.5,-0.797635918,1.863662088,81
4/12/2017,1.754194693,0.5,-0.804831395,1.860497576,80
4/13/2017,1.749885444,0.5,-0.783059783,1.930252455,79
4/17/2017,1.860237848,0.5,-0.743785679,1.789582024,75
4/18/2017,1.974544973,0.5,-0.691087976,1.736883429,74
4/19/2017,1.813138807,0.5,-0.740908462,1.861998147,73
4/20/2017,1.717715706,0.5,-0.719726622,1.723719163,93
4/21/2017,1.806497154,0.5,-0.71878198,1.716692414,92
4/24/2017,1.731898558,0.5,-0.487734028,1.509267775,89
4/25/2017,1.925948072,0.5,-0.479050332,1.453782345,88
4/26/2017,1.877007846,0.5,-0.488588329,1.484972256,87
4/27/2017,1.850354336,0.5,-0.662872428,1.452892524,86
4/28/2017,1.80182889,0.5,-0.684891959,1.486260904,85
5/1/2017,1.828831611,0.5,-0.645332641,1.490953608,82
5/2/2017,1.894570368,0.5,-0.556098427,1.503347731,81
5/3/2017,1.933819154,0.5,-0.634757777,1.505352769,80
5/4/2017,1.540802499,0.5,-0.678775377,1.499898602,79
